local_time (s),Time of week (s),Latitude (deg),Longitude (deg),Ellipsoidal height (m),Vel N (m/s),Vel E (m/s),Vel D (m/s),Attitude quaternion-Scalar,Attitude quaternion-X,Attitude quaternion-Y,Attitude quaternion-Z,Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Position RMS-N (m),Position RMS-E (m),Position RMS-D (m),Velocity RMS-N (m/s),Velocity RMS-E (m/s),Velocity RMS-D (m/s),Attitude RMS-N (deg),Attitude RMS-E (deg),Attitude RMS-D (deg),GPS week,Alignment status
1569227291.080821,116909.07434400,31.50811304,120.40127926,12.8064,-3.2382,1.8562,0.0008,0.2822,-0.0085,0.0032,0.9593,-0.8510,-2.3323,0.1466,-4.6397,-1.4487,-31.6472,2.7771,2.7482,1.1684,0.4422,0.4094,0.1699,0.1796,0.1746,1.5081,2072,2
1569227291.089475,116909.08430667,31.50811275,120.40127946,12.8064,-3.2241,1.8723,0.0027,0.2848,-0.0085,0.0027,0.9586,-0.3047,-2.1151,0.1828,-5.2941,-2.1192,-31.2587,2.7809,2.7520,1.1700,0.4425,0.4095,0.1700,0.1796,0.1746,1.5084,2072,2
1569227291.099114,116909.09432267,31.50811246,120.40127966,12.8063,-3.2153,1.8886,0.0043,0.2874,-0.0085,0.0021,0.9578,0.1642,-1.8414,0.1610,-5.4595,-1.6251,-31.0754,2.7846,2.7559,1.1716,0.4427,0.4097,0.1702,0.1796,0.1746,1.5086,2072,2
1569227291.109097,116909.10433867,31.50811217,120.40127985,12.8063,-3.2070,1.9017,0.0055,0.2900,-0.0086,0.0016,0.9570,0.0271,-1.5493,0.1213,-5.8391,-0.9453,-31.0894,2.7884,2.7598,1.1732,0.4430,0.4098,0.1703,0.1795,0.1745,1.5089,2072,2
1569227291.116580,116909.11431200,31.50811188,120.40128006,12.8062,-3.1960,1.9104,0.0057,0.2925,-0.0087,0.0011,0.9562,-0.4263,-1.3251,0.0073,-6.0106,-0.8563,-30.9865,2.7921,2.7637,1.1749,0.4432,0.4099,0.1705,0.1795,0.1745,1.5092,2072,2
1569227291.129896,116909.12431733,31.50811160,120.40128026,12.8061,-3.1838,1.9160,0.0079,0.2951,-0.0087,0.0005,0.9554,-0.6994,-1.1467,0.2018,-6.0860,-1.3240,-30.8488,2.7959,2.7675,1.1765,0.4434,0.4100,0.1706,0.1795,0.1745,1.5095,2072,2
1569227291.139940,116909.13432267,31.50811131,120.40128046,12.8060,-3.1725,1.9190,0.0112,0.2977,-0.0087,-0.0001,0.9546,-0.7608,-0.8858,0.3116,-6.0938,-1.6046,-30.6948,2.7996,2.7714,1.1781,0.4435,0.4101,0.1707,0.1795,0.1744,1.5097,2072,2
1569227291.145808,116909.14434933,31.50811102,120.40128066,12.8059,-3.1649,1.9205,0.0120,0.3002,-0.0087,-0.0006,0.9538,-0.5291,-0.5466,0.0689,-5.8849,-1.5333,-30.4159,2.8034,2.7753,1.1797,0.4437,0.4103,0.1709,0.1794,0.1744,1.5100,2072,2
1569227291.159102,116909.15431200,31.50811074,120.40128086,12.8058,-3.1575,1.9212,0.0112,0.3027,-0.0088,-0.0012,0.9530,-0.5613,-0.4819,-0.0951,-5.5805,-1.1832,-30.1071,2.8072,2.7792,1.1814,0.4438,0.4104,0.1710,0.1794,0.1744,1.5103,2072,2
1569227291.168090,116909.16430667,31.50811045,120.40128106,12.8057,-3.1526,1.9210,0.0114,0.3052,-0.0089,-0.0016,0.9523,-0.4057,-0.2635,0.0116,-5.3080,-0.5813,-29.9398,2.8109,2.7831,1.1830,0.4439,0.4105,0.1711,0.1794,0.1743,1.5105,2072,2
1569227291.177178,116909.17431200,31.50811017,120.40128127,12.8056,-3.1476,1.9200,0.0128,0.3077,-0.0090,-0.0021,0.9515,-0.4536,-0.2086,0.1278,-5.1703,0.2678,-29.8396,2.8147,2.7869,1.1846,0.4440,0.4107,0.1713,0.1793,0.1743,1.5108,2072,2
1569227291.190492,116909.18429600,31.50810989,120.40128147,12.8054,-3.1439,1.9171,0.0143,0.3101,-0.0093,-0.0025,0.9506,-0.4743,0.0239,0.1469,-4.7736,1.1137,-29.8479,2.8185,2.7908,1.1862,0.4441,0.4108,0.1714,0.1793,0.1742,1.5111,2072,2
1569227291.199276,116909.19430133,31.50810960,120.40128167,12.8053,-3.1402,1.9107,0.0135,0.3126,-0.0094,-0.0028,0.9498,-0.6625,0.2988,-0.0893,-4.3216,0.9417,-29.6231,2.8223,2.7947,1.1879,0.4442,0.4109,0.1715,0.1793,0.1742,1.5114,2072,2
1569227291.209360,116909.20431733,31.50810932,120.40128187,12.8052,-3.1401,1.9056,0.0133,0.3150,-0.0096,-0.0031,0.9490,-0.3087,0.4134,-0.0175,-3.5382,0.5083,-29.3985,2.8260,2.7986,1.1895,0.4442,0.4111,0.1716,0.1792,0.1741,1.5116,2072,2
1569227291.216714,116909.21429067,31.50810904,120.40128207,12.8050,-3.1414,1.9025,0.0159,0.3174,-0.0097,-0.0034,0.9482,-0.0783,0.3253,0.2576,-2.9813,0.0626,-29.3071,2.8298,2.8025,1.1912,0.4443,0.4112,0.1718,0.1791,0.1741,1.5119,2072,2
1569227291.225270,116909.22430667,31.50810875,120.40128227,12.8048,-3.1453,1.9018,0.0179,0.3199,-0.0098,-0.0036,0.9474,0.2749,0.2903,0.2107,-2.2537,0.6427,-29.2601,2.8336,2.8064,1.1928,0.4444,0.4114,0.1719,0.1791,0.1740,1.5122,2072,2
1569227291.239589,116909.23431200,31.50810847,120.40128247,12.8046,-3.1472,1.8994,0.0185,0.3223,-0.0099,-0.0037,0.9466,0.0189,0.3111,0.0611,-1.3927,1.1213,-29.2298,2.8374,2.8103,1.1944,0.4445,0.4115,0.1721,0.1790,0.1739,1.5124,2072,2
1569227291.246437,116909.24428533,31.50810818,120.40128267,12.8045,-3.1464,1.8937,0.0187,0.3247,-0.0100,-0.0038,0.9458,-0.4128,0.4098,0.0261,-0.7801,1.3475,-29.1871,2.8412,2.8141,1.1961,0.4446,0.4117,0.1722,0.1789,0.1739,1.5127,2072,2
1569227291.259084,116909.25430133,31.50810790,120.40128287,12.8043,-3.1439,1.8887,0.0182,0.3271,-0.0101,-0.0038,0.9449,-0.4968,0.2455,-0.0557,-0.1819,0.9611,-28.9990,2.8450,2.8180,1.1977,0.4447,0.4118,0.1723,0.1788,0.1738,1.5130,2072,2
1569227291.268959,116909.26431733,31.50810762,120.40128307,12.8041,-3.1432,1.8895,0.0200,0.3295,-0.0102,-0.0037,0.9441,0.0063,-0.1051,0.1718,0.2428,1.2428,-28.9241,2.8487,2.8219,1.1994,0.4448,0.4120,0.1725,0.1787,0.1737,1.5133,2072,2
1569227291.277715,116909.27429067,31.50810733,120.40128327,12.8039,-3.1435,1.8961,0.0200,0.3318,-0.0103,-0.0037,0.9433,0.4315,-0.4951,0.0013,0.5652,2.2140,-28.7911,2.8525,2.8258,1.2010,0.4450,0.4121,0.1726,0.1787,0.1737,1.5135,2072,2
1569227291.290297,116909.28429600,31.50810705,120.40128347,12.8037,-3.1437,1.9013,0.0164,0.3342,-0.0105,-0.0035,0.9424,0.3636,-0.3824,-0.3545,0.8015,3.0659,-29.0954,2.8563,2.8297,1.2026,0.4452,0.4122,0.1727,0.1786,0.1736,1.5138,2072,2
1569227291.299593,116909.29431200,31.50810677,120.40128367,12.8035,-3.1395,1.9057,0.0148,0.3366,-0.0108,-0.0034,0.9416,-0.0485,-0.6009,-0.1717,0.5590,2.9298,-29.2319,2.8601,2.8336,1.2043,0.4453,0.4124,0.1729,0.1785,0.1736,1.5141,2072,2
1569227291.308063,116909.30431733,31.50810648,120.40128387,12.8034,-3.1350,1.9141,0.0146,0.3390,-0.0109,-0.0033,0.9407,0.1981,-0.9251,-0.0222,0.7702,2.6059,-29.1974,2.8639,2.8375,1.2059,0.4455,0.4125,0.1730,0.1785,0.1735,1.5143,2072,2
1569227291.316867,116909.31430133,31.50810620,120.40128407,12.8032,-3.1349,1.9229,0.0143,0.3414,-0.0111,-0.0032,0.9398,0.5629,-0.6803,-0.0315,0.8814,2.6157,-29.1241,2.8677,2.8414,1.2076,0.4457,0.4127,0.1731,0.1784,0.1735,1.5146,2072,2
1569227291.330251,116909.32430667,31.50810592,120.40128427,12.8031,-3.1377,1.9318,0.0104,0.3438,-0.0113,-0.0031,0.9390,0.8035,-0.5008,-0.3863,0.6739,2.8140,-28.9965,2.8715,2.8453,1.2092,0.4459,0.4128,0.1733,0.1783,0.1734,1.5149,2072,2
1569227291.339378,116909.33432267,31.50810564,120.40128448,12.8030,-3.1370,1.9410,0.0033,0.3462,-0.0115,-0.0030,0.9381,0.5578,-0.7311,-0.7069,0.6353,2.2064,-29.1959,2.8754,2.8492,1.2109,0.4462,0.4130,0.1734,0.1782,0.1734,1.5151,2072,2
1569227291.347438,116909.34429600,31.50810535,120.40128468,12.8030,-3.1312,1.9498,0.0002,0.3486,-0.0116,-0.0029,0.9372,0.1435,-1.0390,-0.3243,0.5931,1.6780,-29.1593,2.8792,2.8531,1.2125,0.4464,0.4131,0.1735,0.1782,0.1733,1.5154,2072,2
1569227291.356323,116909.35431200,31.50810507,120.40128489,12.8030,-3.1235,1.9573,-0.0012,0.3509,-0.0117,-0.0028,0.9363,-0.0808,-1.0566,-0.1516,0.6779,1.3675,-28.9226,2.8830,2.8570,1.2142,0.4466,0.4132,0.1737,0.1781,0.1733,1.5157,2072,2
1569227291.369845,116909.36431733,31.50810479,120.40128510,12.8031,-3.1162,1.9639,-0.0060,0.3533,-0.0118,-0.0028,0.9354,-0.0977,-0.9670,-0.4957,0.5573,1.3935,-28.8957,2.8868,2.8609,1.2159,0.4467,0.4134,0.1738,0.1780,0.1732,1.5160,2072,2
1569227291.378087,116909.37429067,31.50810451,120.40128530,12.8031,-3.1120,1.9706,-0.0111,0.3556,-0.0119,-0.0027,0.9345,0.1414,-0.7751,-0.5207,0.6459,1.5854,-28.5488,2.8906,2.8648,1.2175,0.4469,0.4135,0.1740,0.1779,0.1731,1.5162,2072,2
1569227291.387836,116909.38430667,31.50810423,120.40128551,12.8033,-3.1144,1.9779,-0.0156,0.3579,-0.0120,-0.0026,0.9337,0.6830,-0.3786,-0.4357,0.8666,1.6972,-28.2731,2.8944,2.8687,1.2192,0.4471,0.4137,0.1741,0.1779,0.1731,1.5165,2072,2
1569227291.399906,116909.39431200,31.50810395,120.40128572,12.8034,-3.1188,1.9870,-0.0186,0.3602,-0.0121,-0.0025,0.9328,0.9455,-0.3674,-0.2908,1.3553,2.2550,-28.0777,2.8983,2.8726,1.2208,0.4473,0.4138,0.1742,0.1778,0.1730,1.5168,2072,2
1569227291.409080,116909.40429600,31.50810366,120.40128593,12.8036,-3.1202,1.9960,-0.0206,0.3625,-0.0123,-0.0023,0.9319,0.7233,-0.5642,-0.1919,1.9517,2.7096,-27.9706,2.9021,2.8765,1.2225,0.4475,0.4140,0.1744,0.1777,0.1730,1.5170,2072,2
1569227291.418162,116909.41430133,31.50810338,120.40128614,12.8039,-3.1181,2.0015,-0.0245,0.3648,-0.0123,-0.0021,0.9310,0.2274,-0.5392,-0.3898,2.3999,1.2642,-27.6853,2.9059,2.8804,1.2242,0.4477,0.4141,0.1745,0.1777,0.1729,1.5173,2072,2
1569227291.426930,116909.42431733,31.50810310,120.40128635,12.8041,-3.1159,2.0063,-0.0251,0.3670,-0.0121,-0.0019,0.9301,0.1745,-0.4948,-0.0589,2.9097,-0.4483,-27.2177,2.9097,2.8843,1.2258,0.4479,0.4142,0.1746,0.1776,0.1729,1.5176,2072,2
1569227291.439476,116909.43432267,31.50810282,120.40128656,12.8044,-3.1151,2.0152,-0.0244,0.3692,-0.0119,-0.0017,0.9293,0.5572,-0.7006,0.0733,3.4268,-1.6575,-26.9089,2.9136,2.8882,1.2275,0.4481,0.4144,0.1748,0.1775,0.1728,1.5178,2072,2
1569227291.448666,116909.44429600,31.50810254,120.40128677,12.8046,-3.1132,2.0241,-0.0280,0.3713,-0.0117,-0.0014,0.9284,0.4937,-0.7749,-0.3614,3.7313,-1.4628,-26.8564,2.9174,2.8921,1.2292,0.4483,0.4145,0.1749,0.1775,0.1728,1.5181,2072,2
1569227291.457052,116909.45431200,31.50810226,120.40128699,12.8049,-3.1095,2.0321,-0.0324,0.3735,-0.0114,-0.0012,0.9276,0.3001,-0.8210,-0.4453,3.9485,-1.0017,-26.7101,2.9212,2.8961,1.2308,0.4485,0.4146,0.1751,0.1774,0.1727,1.5184,2072,2
1569227291.467444,116909.46431733,31.50810198,120.40128720,12.8052,-3.1061,2.0388,-0.0333,0.3757,-0.0112,-0.0009,0.9267,0.2253,-0.7096,-0.0946,4.0508,-0.8389,-26.4863,2.9251,2.9000,1.2325,0.4487,0.4148,0.1752,0.1774,0.1727,1.5186,2072,2
1569227291.479610,116909.47430133,31.50810170,120.40128742,12.8056,-3.1043,2.0461,-0.0301,0.3778,-0.0111,-0.0006,0.9258,0.3764,-0.6520,0.3300,4.1706,0.1282,-26.2788,2.9289,2.9039,1.2342,0.4488,0.4149,0.1753,0.1773,0.1726,1.5189,2072,2
1569227291.488485,116909.48430667,31.50810142,120.40128763,12.8058,-3.0969,2.0584,-0.0273,0.3799,-0.0110,-0.0002,0.9250,0.3326,-1.3957,0.2720,4.3421,0.7145,-26.1804,2.9328,2.9078,1.2358,0.4491,0.4150,0.1755,0.1773,0.1726,1.5192,2072,2
1569227291.497259,116909.49432267,31.50810114,120.40128785,12.8061,-3.0890,2.0707,-0.0282,0.3820,-0.0109,0.0001,0.9241,0.3052,-1.4233,-0.0983,4.0281,-0.2692,-25.9857,2.9366,2.9117,1.2375,0.4493,0.4151,0.1756,0.1772,0.1726,1.5194,2072,2
1569227291.510283,116909.50429600,31.50810042,120.40128773,12.7852,-3.0841,2.0796,-0.0260,0.3841,-0.0106,0.0003,0.9232,0.2779,-1.1184,0.2619,3.6826,-2.0023,-25.7484,2.9426,2.9178,1.2401,0.4497,0.4153,0.1758,0.1771,0.1725,1.5199,2072,2
1569227291.519084,116909.51431200,31.50810015,120.40128795,12.7855,-3.0735,2.0896,-0.0213,0.3862,-0.0102,0.0004,0.9224,-0.0355,-1.4628,0.4577,3.5669,-3.1425,-25.8720,2.9465,2.9217,1.2418,0.4499,0.4154,0.1760,0.1771,0.1725,1.5201,2072,2
1569227291.528089,116909.52431733,31.50809987,120.40128817,12.7857,-3.0589,2.0966,-0.0195,0.3883,-0.0098,0.0005,0.9215,-0.5193,-1.5298,0.1580,3.1685,-3.3386,-25.9551,2.9504,2.9257,1.2435,0.4501,0.4155,0.1761,0.1770,0.1724,1.5204,2072,2
1569227291.537103,116909.53430133,31.50809959,120.40128839,12.7858,-3.0420,2.1020,-0.0192,0.3903,-0.0095,0.0006,0.9206,-0.7892,-1.5841,0.0006,2.9331,-3.0453,-25.7509,2.9542,2.9296,1.2452,0.4502,0.4156,0.1762,0.1770,0.1724,1.5207,2072,2
1569227291.550139,116909.54430667,31.50809932,120.40128861,12.7860,-3.0289,2.1072,-0.0184,0.3924,-0.0092,0.0007,0.9198,-0.5320,-1.3039,0.0707,2.4945,-2.4302,-25.5812,2.9581,2.9335,1.2469,0.4504,0.4157,0.1764,0.1769,0.1724,1.5209,2072,2
1569227291.559540,116909.55431200,31.50809905,120.40128883,12.7862,-3.0177,2.1134,-0.0158,0.3944,-0.0091,0.0009,0.9189,-0.3270,-1.2470,0.2470,2.0922,-0.8044,-25.4136,2.9619,2.9374,1.2485,0.4506,0.4158,0.1765,0.1768,0.1723,1.5212,2072,2
1569227291.567745,116909.56429600,31.50809878,120.40128905,12.7863,-3.0076,2.1206,-0.0130,0.3965,-0.0091,0.0010,0.9180,-0.1763,-1.2242,0.2670,2.0375,1.0829,-25.4107,2.9658,2.9413,1.2502,0.4507,0.4160,0.1766,0.1768,0.1722,1.5215,2072,2
1569227291.576891,116909.57430133,31.50809850,120.40128928,12.7865,-2.9973,2.1279,-0.0119,0.3985,-0.0092,0.0012,0.9171,-0.1639,-1.2537,0.0950,1.8151,1.4454,-25.3685,2.9696,2.9452,1.2519,0.4509,0.4161,0.1768,0.1767,0.1722,1.5217,2072,2
1569227291.590170,116909.58431733,31.50809823,120.40128950,12.7866,-2.9909,2.1330,-0.0108,0.4005,-0.0091,0.0014,0.9162,-0.0651,-0.8089,0.1074,1.8369,0.5298,-25.0930,2.9735,2.9492,1.2536,0.4511,0.4162,0.1769,0.1766,0.1721,1.5220,2072,2
1569227291.598356,116909.59432267,31.50809797,120.40128973,12.7867,-2.9826,2.1402,-0.0066,0.4025,-0.0090,0.0015,0.9154,-0.0312,-1.0975,0.4204,1.9796,-1.0491,-25.0264,2.9774,2.9531,1.2553,0.4512,0.4163,0.1770,0.1766,0.1721,1.5222,2072,2
1569227291.607893,116909.60430667,31.50809770,120.40128995,12.7867,-2.9705,2.1462,-0.0037,0.4045,-0.0088,0.0015,0.9145,-0.3791,-1.2984,0.2728,2.0783,-1.9786,-25.0100,2.9813,2.9570,1.2570,0.4514,0.4164,0.1772,0.1765,0.1720,1.5225,2072,2
1569227291.617520,116909.61431200,31.50809743,120.40129018,12.7867,-2.9586,2.1497,-0.0029,0.4065,-0.0085,0.0016,0.9136,-0.5344,-1.1146,0.0651,2.0713,-2.5112,-24.9971,2.9851,2.9609,1.2587,0.4515,0.4165,0.1773,0.1764,0.1720,1.5228,2072,2
1569227291.629058,116909.62432800,31.50809716,120.40129040,12.7868,-2.9460,2.1531,-0.0015,0.4085,-0.0082,0.0017,0.9127,-0.5852,-1.1749,0.1235,2.0955,-2.4089,-24.8422,2.9890,2.9649,1.2604,0.4517,0.4166,0.1774,0.1764,0.1719,1.5230,2072,2
1569227291.638968,116909.63430133,31.50809690,120.40129063,12.7868,-2.9363,2.1606,0.0017,0.4104,-0.0081,0.0018,0.9118,-0.0842,-1.2202,0.3180,2.1459,-0.5902,-24.6810,2.9929,2.9688,1.2620,0.4518,0.4167,0.1776,0.1763,0.1719,1.5233,2072,2
1569227291.647170,116909.64431733,31.50809663,120.40129086,12.7867,-2.9262,2.1687,0.0059,0.4124,-0.0082,0.0020,0.9110,-0.0611,-1.2882,0.4112,2.2027,1.7801,-24.4863,2.9968,2.9727,1.2637,0.4520,0.4168,0.1777,0.1762,0.1718,1.5236,2072,2
1569227291.659438,116909.65432267,31.50809637,120.40129109,12.7866,-2.9152,2.1774,0.0078,0.4143,-0.0084,0.0023,0.9101,-0.0692,-1.4012,0.1913,2.1738,3.1572,-24.4128,3.0007,2.9766,1.2654,0.4522,0.4169,0.1779,0.1762,0.1718,1.5238,2072,2
1569227291.669722,116909.66430667,31.50809611,120.40129132,12.7866,-2.9033,2.1883,0.0097,0.4163,-0.0085,0.0025,0.9092,0.0384,-1.6157,0.1804,2.0327,2.5413,-24.3123,3.0045,2.9805,1.2671,0.4524,0.4171,0.1780,0.1761,0.1717,1.5241,2072,2
1569227291.677720,116909.67431200,31.50809585,120.40129155,12.7864,-2.8941,2.2030,0.0153,0.4182,-0.0085,0.0027,0.9083,0.5034,-1.6508,0.5679,1.8568,1.3462,-24.2090,3.0084,2.9845,1.2688,0.4527,0.4172,0.1781,0.1761,0.1717,1.5244,2072,2
1569227291.687140,116909.68431733,31.50809559,120.40129178,12.7863,-2.8839,2.2203,0.0208,0.4201,-0.0085,0.0028,0.9074,0.6550,-1.8998,0.5588,1.6936,0.3972,-24.3185,3.0123,2.9884,1.2705,0.4529,0.4173,0.1783,0.1760,0.1716,1.5246,2072,2
1569227291.699636,116909.69430133,31.50809533,120.40129202,12.7860,-2.8713,2.2336,0.0210,0.4221,-0.0085,0.0029,0.9065,0.2101,-1.8197,0.0222,1.4310,0.0450,-24.4907,3.0162,2.9923,1.2722,0.4532,0.4174,0.1784,0.1759,0.1715,1.5249,2072,2
1569227291.708623,116909.70431733,31.50809507,120.40129225,12.7858,-2.8563,2.2439,0.0208,0.4240,-0.0084,0.0030,0.9056,-0.1770,-1.8074,-0.0277,1.0737,-0.2337,-24.3837,3.0201,2.9962,1.2739,0.4534,0.4175,0.1785,0.1758,0.1715,1.5251,2072,2
1569227291.718798,116909.71432267,31.50809481,120.40129249,12.7856,-2.8432,2.2528,0.0229,0.4259,-0.0084,0.0030,0.9047,-0.1533,-1.5750,0.2019,0.5663,0.2389,-24.2393,3.0240,3.0002,1.2756,0.4536,0.4176,0.1787,0.1757,0.1714,1.5254,2072,2
1569227291.726828,116909.72432800,31.50809455,120.40129273,12.7854,-2.8301,2.2613,0.0252,0.4278,-0.0086,0.0031,0.9038,-0.1777,-1.5542,0.2241,0.0133,1.7714,-24.1798,3.0279,3.0041,1.2773,0.4538,0.4177,0.1788,0.1756,0.1713,1.5257,2072,2
1569227291.739614,116909.73431200,31.50809430,120.40129296,12.7851,-2.8130,2.2718,0.0237,0.4297,-0.0088,0.0032,0.9029,-0.2582,-1.9794,-0.1621,-0.2808,3.1896,-23.9970,3.0318,3.0080,1.2791,0.4540,0.4178,0.1790,0.1756,0.1713,1.5259,2072,2
1569227291.751195,116909.74431733,31.50809405,120.40129320,12.7849,-2.7993,2.2842,0.0210,0.4316,-0.0091,0.0032,0.9020,0.1109,-1.8496,-0.2720,-0.7396,3.2462,-23.7364,3.0357,3.0120,1.2808,0.4542,0.4179,0.1791,0.1755,0.1712,1.5262,2072,2
1569227291.757209,116909.75433333,31.50809379,120.40129345,12.7847,-2.7888,2.2981,0.0207,0.4334,-0.0094,0.0032,0.9011,0.4310,-1.6837,-0.0184,-1.1091,2.9017,-23.5061,3.0396,3.0159,1.2825,0.4544,0.4180,0.1792,0.1754,0.1712,1.5265,2072,2
1569227291.762507,116909.76430667,31.50809354,120.40129369,12.7845,-2.7768,2.3120,0.0192,0.4353,-0.0097,0.0031,0.9002,0.3460,-1.8081,-0.1520,-1.6058,2.3970,-23.5965,3.0435,3.0198,1.2842,0.4547,0.4181,0.1794,0.1754,0.1711,1.5267,2072,2
1569227291.780086,116909.77432267,31.50809329,120.40129393,12.7843,-2.7597,2.3208,0.0142,0.4371,-0.0098,0.0030,0.8993,-0.3549,-1.8745,-0.5098,-2.1647,1.4100,-23.5460,3.0474,3.0237,1.2859,0.4549,0.4183,0.1795,0.1753,0.1711,1.5270,2072,2
1569227291.789287,116909.78433867,31.50809305,120.40129418,12.7842,-2.7467,2.3274,0.0094,0.4389,-0.0100,0.0028,0.8985,-0.2632,-1.4299,-0.4920,-2.5130,0.1965,-23.2965,3.0513,3.0277,1.2876,0.4551,0.4184,0.1796,0.1752,0.1710,1.5273,2072,2
1569227291.797546,116909.79431200,31.50809280,120.40129442,12.7841,-2.7382,2.3364,0.0080,0.4407,-0.0101,0.0026,0.8976,0.1926,-1.2193,-0.1417,-2.5943,0.1443,-22.7908,3.0552,3.0316,1.2893,0.4553,0.4185,0.1798,0.1752,0.1710,1.5275,2072,2
1569227291.810354,116909.80432800,31.50809255,120.40129467,12.7840,-2.7336,2.3470,0.0059,0.4425,-0.0103,0.0024,0.8967,0.5678,-1.0168,-0.2061,-2.5994,2.0133,-22.6309,3.0591,3.0355,1.2910,0.4555,0.4186,0.1799,0.1751,0.1709,1.5278,2072,2
1569227291.819819,116909.81434400,31.50809231,120.40129492,12.7840,-2.7247,2.3536,0.0005,0.4443,-0.0107,0.0023,0.8958,-0.0051,-1.0947,-0.5491,-2.6805,3.2188,-22.5705,3.0631,3.0395,1.2928,0.4557,0.4187,0.1801,0.1750,0.1709,1.5280,2072,2
1569227291.827872,116909.82431733,31.50809206,120.40129516,12.7840,-2.7159,2.3564,-0.0022,0.4460,-0.0110,0.0022,0.8950,-0.2952,-0.8642,-0.2760,-2.7883,2.7655,-22.2360,3.0670,3.0434,1.2945,0.4558,0.4189,0.1802,0.1750,0.1708,1.5283,2072,2
1569227291.832604,116909.83432267,31.50809182,120.40129541,12.7840,-2.7107,2.3597,0.0002,0.4477,-0.0113,0.0020,0.8941,-0.0469,-0.6160,0.2298,-2.5045,1.5507,-21.8675,3.0709,3.0473,1.2962,0.4559,0.4190,0.1803,0.1749,0.1708,1.5286,2072,2
1569227291.848878,116909.84432800,31.50809157,120.40129566,12.7840,-2.7079,2.3650,0.0019,0.4494,-0.0114,0.0019,0.8933,0.2596,-0.5436,0.1721,-2.1112,1.0612,-21.7249,3.0748,3.0513,1.2979,0.4561,0.4191,0.1805,0.1749,0.1707,1.5288,2072,2
1569227291.859178,116909.85434400,31.50809133,120.40129591,12.7840,-2.7021,2.3735,-0.0019,0.4511,-0.0115,0.0018,0.8924,0.3549,-0.9665,-0.3732,-1.8605,0.5868,-21.5909,3.0788,3.0552,1.2996,0.4563,0.4192,0.1806,0.1748,0.1707,1.5291,2072,2
1569227291.869014,116909.86432800,31.50809108,120.40129616,12.7840,-2.6928,2.3840,-0.0071,0.4527,-0.0116,0.0016,0.8916,0.3087,-1.3636,-0.5311,-1.8785,-0.1883,-21.3409,3.0827,3.0591,1.3014,0.4565,0.4194,0.1808,0.1747,0.1706,1.5293,2072,2
1569227291.882701,116909.87433333,31.50809084,120.40129641,12.7841,-2.6869,2.3944,-0.0063,0.4544,-0.0117,0.0014,0.8907,0.4916,-1.0872,0.0881,-2.1096,-0.0906,-21.1374,3.0866,3.0631,1.3031,0.4567,0.4195,0.1809,0.1746,0.1706,1.5296,2072,2
1569227291.892183,116909.88433867,31.50809060,120.40129667,12.7842,-2.6816,2.4033,-0.0037,0.4560,-0.0119,0.0013,0.8899,0.4089,-0.9595,0.2642,-1.9989,1.0481,-21.0685,3.0905,3.0670,1.3048,0.4569,0.4196,0.1810,0.1745,0.1705,1.5298,2072,2
1569227291.898317,116909.89432267,31.50809036,120.40129692,12.7842,-2.6754,2.4122,-0.0043,0.4576,-0.0121,0.0012,0.8891,0.3701,-1.0204,-0.0637,-2.0201,2.0119,-20.8859,3.0945,3.0709,1.3065,0.4571,0.4197,0.1812,0.1745,0.1705,1.5301,2072,2
1569227291.910732,116909.90432800,31.50809012,120.40129717,12.7842,-2.6714,2.4204,-0.0042,0.4592,-0.0123,0.0010,0.8882,0.4424,-0.7942,0.0152,-1.8656,1.3349,-20.7029,3.0984,3.0749,1.3083,0.4573,0.4198,0.1813,0.1744,0.1704,1.5304,2072,2
1569227291.919809,116909.91434400,31.50808987,120.40129743,12.7842,-2.6704,2.4312,0.0006,0.4608,-0.0124,0.0009,0.8874,0.8190,-0.7092,0.4912,-1.6159,0.3499,-20.4978,3.1023,3.0788,1.3100,0.4575,0.4199,0.1814,0.1743,0.1703,1.5306,2072,2
1569227291.929613,116909.92431733,31.50808963,120.40129768,12.7842,-2.6671,2.4428,0.0081,0.4624,-0.0124,0.0008,0.8866,0.7434,-0.9437,0.7536,-1.5724,0.0906,-20.6143,3.1063,3.0828,1.3117,0.4577,0.4200,0.1816,0.1742,0.1703,1.5309,2072,2
1569227291.940324,116909.93432267,31.50808939,120.40129794,12.7841,-2.6634,2.4497,0.0124,0.4640,-0.0125,0.0006,0.8857,0.3481,-0.6968,0.4335,-1.7217,-0.3663,-20.9638,3.1102,3.0867,1.3135,0.4578,0.4201,0.1817,0.1742,0.1702,1.5311,2072,2
1569227291.953061,116909.94432800,31.50808915,120.40129820,12.7840,-2.6589,2.4578,0.0146,0.4656,-0.0125,0.0004,0.8849,0.4123,-0.8321,0.2223,-1.6417,-1.0865,-20.9049,3.1142,3.0906,1.3152,0.4580,0.4203,0.1819,0.1741,0.1702,1.5314,2072,2
1569227291.961976,116909.95431200,31.50808891,120.40129846,12.7838,-2.6577,2.4689,0.0208,0.4672,-0.0125,0.0002,0.8840,0.8390,-0.7399,0.6281,-1.5407,-0.7685,-20.7440,3.1181,3.0946,1.3169,0.4582,0.4204,0.1820,0.1740,0.1701,1.5316,2072,2
